"","patent_id","ipc_section"
"39910","10027573","H"
"39911","10027574","H"
"39912","10027575","H"
"39913","10027576","H"
"39914","10027577","G"
"39915","10027577","H"
"39916","10027578","G"
"39917","10027578","H"
"39918","10027579","H"
"39919","10027579","G"
"39920","10027580","H"
"39921","10027581","H"
"39922","10027582","H"
"39923","10027583","H"
"39924","10027584","H"
"39925","10027585","H"
"39926","10027586","H"
"39927","10027587","H"
"39928","10027588","H"
"39929","10027589","H"
"39930","10027590","H"
"39931","10027591","G"
"39932","10027591","H"
"39933","10027592","H"
"39934","10027593","G"
"39935","10027593","H"
"39936","10027594","H"
"39937","10027595","G"
"39938","10027595","H"
"39939","10027596","H"
"39940","10027596","G"
"39941","10027597","H"
"39942","10027598","G"
"39943","10027598","H"
"39944","10027599","H"
"39945","10027600","H"
"39946","10027601","H"
"39947","10027602","H"
"39948","10027603","H"
"39949","10027604","H"
"39950","10027604","G"
"39951","10027605","H"
"39952","10027606","G"
"39953","10027606","H"
"39954","10027607","G"
"39955","10027607","H"
"39956","10027608","G"
"39957","10027608","H"
"39958","10027609","G"
"39959","10027609","H"
"39960","10027610","H"
"39961","10027610","G"
"39962","10027611","H"
"39963","10027611","G"
"39964","10027612","G"
"39965","10027612","H"
"39966","10027613","G"
"39967","10027613","H"
"39968","10027614","H"
"39969","10027615","H"
"39970","10027615","G"
"39971","10027616","H"
"39972","10027617","G"
"39973","10027617","H"
"39974","10027618","H"
"39975","10027619","G"
"39976","10027619","H"
"39977","10027620","H"
"39978","10027621","G"
"39979","10027621","H"
"39980","10027622","H"
"39981","10027623","H"
"39982","10027624","H"
"39983","10027625","H"
"39984","10027626","H"
"39985","10027627","H"
"39986","10027628","G"
"39987","10027628","H"
"39988","10027629","H"
"39989","10027629","G"
"39990","10027630","G"
"39991","10027630","H"
"39992","10027631","G"
"39993","10027631","H"
"39994","10027632","H"
"39995","10027632","G"
"39996","10027633","G"
"39997","10027633","H"
"39998","10027634","G"
"39999","10027634","H"
"40000","10027635","G"
"40001","10027635","H"
"40002","10027636","H"
"40003","10027637","H"
"40004","10027638","H"
"40005","10027639","H"
"40006","10027640","H"
"40007","10027641","H"
"40008","10027641","G"
"40009","10027642","G"
"40010","10027642","H"
"40011","10027643","H"
"40012","10027643","G"
"40013","10027644","H"
"40014","10027644","G"
"40015","10027645","H"
"40016","10027645","G"
"40017","10027646","H"
"40018","10027647","H"
"40019","10027648","H"
"40020","10027648","G"
"40021","10027649","G"
"40022","10027649","H"
"40023","10027650","H"
"40024","10027650","G"
"40025","10027651","H"
"40026","10027651","G"
"40027","10027652","H"
"40028","10027652","G"
"40029","10027653","H"
"40030","10027653","G"
"40031","10027654","H"
"40032","10027655","G"
"40033","10027655","H"
"40034","10027656","H"
"40035","10027657","G"
"40036","10027657","H"
"40037","10027658","H"
"40038","10027659","H"
"40039","10027659","G"
"40040","10027660","H"
"40041","10027660","G"
"40042","10027661","G"
"40043","10027661","H"
"40044","10027662","H"
"40045","10027662","G"
"40046","10027663","H"
"40047","10027664","H"
"40048","10027664","G"
"40049","10027665","H"
"40050","10027665","G"
"40051","10027666","H"
"40052","10027666","G"
"40053","10027667","H"
"40054","10027667","G"
"40055","10027668","H"
"40056","10027669","H"
"40057","10027669","G"
"40058","10027670","H"
"40059","10027670","G"
"40060","10027671","H"
"40061","10027671","G"
"40062","10027672","H"
"40063","10027672","G"
"40064","10027673","H"
"40065","10027674","H"
"40066","10027674","G"
"40067","10027675","H"
"40068","10027675","G"
"40069","10027676","G"
"40070","10027676","H"
"40071","10027677","G"
"40072","10027677","H"
"40073","10027678","G"
"40074","10027678","H"
"40075","10027679","H"
"40076","10027680","H"
"40077","10027680","G"
"40078","10027681","H"
"40079","10027682","H"
"40080","10027682","G"
"40081","10027682","B"
"40082","10027683","H"
"40083","10027683","G"
"40084","10027684","G"
"40085","10027684","H"
"40086","10027685","H"
"40087","10027685","G"
"40088","10027686","G"
"40089","10027686","H"
"40090","10027687","H"
"40091","10027688","G"
"40092","10027688","H"
"40093","10027689","H"
"40094","10027689","G"
"40095","10027690","H"
"40096","10027690","G"
"40097","10027691","H"
"40098","10027692","H"
"40099","10027692","G"
"40100","10027693","H"
"40101","10027693","G"
"40102","10027694","H"
"40103","10027695","H"
"40104","10027695","G"
"40105","10027696","H"
"40106","10027696","G"
"40107","10027697","G"
"40108","10027697","H"
"40109","10027698","H"
"40110","10027699","H"
"40111","10027700","H"
"40112","10027701","H"
"40113","10027702","H"
"40114","10027703","H"
"40115","10027704","H"
"40116","10027704","G"
"40117","10027705","G"
"40118","10027705","H"
"40119","10027706","H"
"40120","10027707","H"
"40121","10027707","G"
"40122","10027708","H"
"40123","10027709","G"
"40124","10027709","H"
"40125","10027710","H"
"40126","10027711","H"
"40127","10027711","G"
"40128","10027712","H"
"40129","10027713","H"
"40130","10027714","G"
"40131","10027714","H"
"40132","10027715","H"
"40133","10027715","G"
"40134","10027716","H"
"40135","10027717","H"
"40136","10027718","H"
"40137","10027719","H"
"40138","10027720","H"
"40139","10027721","H"
"40140","10027722","H"
"40141","10027723","H"
"40142","10027724","H"
"40143","10027725","H"
"40144","10027725","G"
"40145","10027726","G"
"40146","10027726","H"
"40147","10027727","G"
"40148","10027727","H"
"40149","10027728","H"
"40150","10027729","H"
"40151","10027730","G"
"40152","10027730","H"
"40153","10027731","G"
"40154","10027731","H"
"40155","10027732","H"
"40156","10027733","G"
"40157","10027733","H"
"40158","10027734","G"
"40159","10027734","H"
"40160","10027735","G"
"40161","10027735","H"
"40162","10027736","G"
"40163","10027736","H"
"40164","10027737","G"
"40165","10027737","H"
"40166","10027738","G"
"40167","10027738","H"
"40168","10027739","H"
"40169","10027739","G"
"40170","10027740","G"
"40171","10027740","H"
"40172","10027741","H"
"40173","10027741","G"
"40174","10027742","H"
"40175","10027742","G"
"40176","10027743","G"
"40177","10027743","H"
"40178","10027744","G"
"40179","10027744","H"
"40180","10027745","G"
"40181","10027745","H"
"40182","10027746","G"
"40183","10027746","H"
"40184","10027747","G"
"40185","10027747","H"
"40186","10027748","H"
"40187","10027748","G"
"40188","10027749","G"
"40189","10027749","H"
"40190","10027750","G"
"40191","10027750","H"
"40192","10027751","G"
"40193","10027751","H"
"40194","10027752","G"
"40195","10027752","H"
"40196","10027753","H"
"40197","10027753","G"
"40198","10027754","G"
"40199","10027754","H"
"40200","10027755","G"
"40201","10027755","H"
"40202","10027756","G"
"40203","10027756","H"
"40204","10027757","H"
"40205","10027758","G"
"40206","10027758","H"
"40207","10027759","H"
"40208","10027759","G"
"40209","10027760","H"
"40210","10027761","G"
"40211","10027761","H"
"40212","10027762","H"
"40213","10027763","H"
"40214","10027764","H"
"40215","10027765","G"
"40216","10027765","H"
"40217","10027766","H"
"40218","10027766","G"
"40219","10027767","G"
"40220","10027767","H"
"40221","10027768","G"
"40222","10027768","H"
"40223","10027769","H"
"40224","10027770","H"
"40225","10027771","H"
"40226","10027771","G"
"40227","10027772","G"
"40228","10027772","H"
"40229","10027773","H"
"40230","10027773","G"
"40231","10027774","G"
"40232","10027774","H"
"40233","10027775","H"
"40234","10027776","G"
"40235","10027776","H"
"40236","10027777","G"
"40237","10027777","H"
"40238","10027778","H"
"40239","10027778","G"
"40240","10027779","G"
"40241","10027779","H"
"40242","10027780","H"
"40243","10027781","H"
"40244","10027782","H"
"40245","10027783","H"
"40246","10027783","G"
"40247","10027783","A"
"40248","10027784","H"
"40249","10027785","H"
"40250","10027785","G"
"40251","10027786","H"
"40252","10027787","H"
"40253","10027787","G"
"40254","10027788","H"
"40255","10027789","H"
"40256","10027790","H"
"40257","10027790","G"
"40258","10027791","H"
"40259","10027791","G"
"40260","10027792","H"
"40261","10027793","G"
"40262","10027793","H"
"40263","10027794","H"
"40264","10027795","H"
"40265","10027795","G"
"40266","10027796","H"
"40267","10027797","H"
"40268","10027798","H"
"40269","10027799","H"
"40270","10027800","H"
"40271","10027800","G"
"40272","10027801","H"
"40273","10027802","H"
"40274","10027802","G"
"40275","10027803","H"
"40276","10027804","H"
"40277","10027804","G"
"40278","10027805","H"
"40279","10027806","H"
"40280","10027811","H"
"40281","10027812","H"
"40282","10027813","G"
"40283","10027813","H"
"40284","10027814","H"
"40285","10027815","H"
"40286","10027816","H"
"40287","10027817","H"
"40288","10027818","H"
"40289","10027819","H"
"40290","10027819","G"
"40291","10027820","H"
"40292","10027821","H"
"40293","10027823","G"
"40294","10027823","H"
"40295","10027824","H"
"40296","10027825","H"
"40297","10027826","G"
"40298","10027826","H"
"40299","10027827","H"
"40300","10027828","H"
"40301","10027828","B"
"40302","10027829","H"
"40303","10027829","B"
"40304","10027830","H"
"40305","10027831","H"
"40306","10027832","H"
"40307","10027833","H"
"40308","10027833","G"
"40309","10027834","H"
"40310","10027834","G"
"40311","10027835","H"
"40312","10027836","H"
"40313","10027837","G"
"40314","10027837","H"
"40315","10027838","H"
"40316","10027838","G"
"40317","10027839","H"
"40318","10027840","H"
"40319","10027840","G"
"40320","10027841","G"
"40321","10027841","H"
"40322","10027842","H"
"40323","10027843","H"
"40324","10027843","G"
"40325","10027844","G"
"40326","10027844","H"
"40327","10027845","H"
"40328","10027846","H"
"40329","10027846","G"
"40330","10027847","G"
"40331","10027847","H"
"40332","10027848","H"
"40333","10027848","G"
"40334","10027849","G"
"40335","10027849","H"
"40336","10027850","H"
"40337","10027850","G"
"40338","10027851","H"
"40339","10027852","H"
"40340","10027853","H"
"40341","10027853","G"
"40342","10027854","H"
"40343","10027854","G"
"40344","10027854","A"
"40345","10027855","H"
"40346","10027855","G"
"40347","10027856","H"
"40348","10027857","H"
"40349","10027858","H"
"40350","10027858","B"
"40351","10027859","H"
"40352","10027859","G"
"40353","10027860","H"
"40354","10027860","B"
"40355","10027861","H"
"40356","10027862","H"
"40357","10027862","G"
"40358","10027862","B"
"40359","10027863","H"
"40360","10027863","B"
"40361","10027864","H"
"40362","10027864","G"
"40363","10027865","H"
"40364","10027865","G"
"40365","10027866","H"
"40366","10027866","F"
"40367","10027866","G"
"40368","10027867","H"
"40369","10027867","G"
"40370","10027868","H"
"40371","10027868","G"
"40372","10027869","H"
"40373","10027869","G"
"40374","10027870","H"
"40375","10027870","G"
"40376","10027871","H"
"40377","10027871","G"
"40378","10027872","H"
"40379","10027873","H"
"40380","10027874","H"
"40381","10027874","G"
"40382","10027875","H"
"40383","10027876","H"
"40384","10027876","G"
"40385","10027877","G"
"40386","10027877","H"
"40387","10027878","H"
"40388","10027878","G"
"40389","10027879","H"
"40390","10027879","G"
"40391","10027880","H"
"40392","10027880","G"
"40393","10027881","H"
"40394","10027882","H"
"40395","10027883","G"
"40396","10027883","H"
"40397","10027884","H"
"40398","10027885","H"
"40399","10027885","G"
"40400","10027886","H"
"40401","10027886","G"
"40402","10027887","H"
"40403","10027888","H"
"40404","10027888","G"
"40405","10027889","H"
"40406","10027889","G"
"40407","10027890","H"
"40408","10027891","H"
"40409","10027891","G"
"40410","10027892","H"
"40411","10027892","G"
"40412","10027893","H"
"40413","10027893","G"
"40414","10027894","G"
"40415","10027894","H"
"40416","10027895","H"
"40417","10027895","G"
"40418","10027896","H"
"40419","10027897","H"
"40420","10027897","G"
"40421","10027898","G"
"40422","10027898","H"
"40423","10027899","H"
"40424","10027899","G"
"40425","10027900","G"
"40426","10027900","H"
"40427","10027900","B"
"40428","10027901","H"
"40429","10027901","G"
"40430","10027903","H"
"40431","10027903","G"
"40432","10027904","H"
"40433","10027904","B"
"40434","10027905","G"
"40435","10027905","H"
"40436","10027906","H"
"40437","10027907","H"
"40438","10027907","G"
"40439","10027908","H"
"40440","10027909","H"
"40441","10027909","G"
"40442","10027910","H"
"40443","10027911","H"
"40444","10027912","H"
"40445","10027914","H"
"40446","10027915","H"
"40447","10027916","H"
"40448","10027917","H"
"40449","10027918","H"
"40450","10027918","G"
"40451","10027919","H"
"40452","10027920","H"
"40453","10027921","H"
"40454","10027922","H"
"40455","10027922","G"
"40456","10027923","H"
"40457","10027924","H"
"40458","10027925","H"
"40459","10027925","G"
"40460","10027926","H"
"40461","10027927","H"
"40462","10027928","H"
"40463","10027928","G"
"40464","10027929","H"
"40465","10027930","B"
"40466","10027930","G"
"40467","10027930","H"
"40468","10027931","H"
"40469","10027931","G"
"40470","10027932","H"
"40471","10027933","H"
"40472","10027934","H"
"40473","10027934","G"
"40474","10027935","G"
"40475","10027935","H"
"40476","10027936","G"
"40477","10027936","H"
"40478","10027937","G"
"40479","10027937","H"
"40480","10027938","H"
"40481","10027939","H"
"40482","10027940","H"
"40483","10027940","G"
"40484","10027942","H"
"40485","10027943","H"
"40486","10027944","H"
"40487","10027944","G"
"40488","10027945","H"
"40489","10027946","H"
"40490","10027947","H"
"40491","10027947","G"
"40492","10027948","H"
"40493","10027948","G"
"40494","10027948","F"
"40495","10027949","H"
"40496","10027950","H"
"40497","10027950","G"
"40498","10027951","H"
"40499","10027952","H"
"40500","10027952","G"
"40501","10027953","H"
"40502","10027953","G"
"40503","10027954","H"
"40504","10027954","G"
"40505","10027955","H"
"40506","10027956","H"
"40507","10027957","H"
"40508","10027958","G"
"40509","10027958","H"
"40510","10027959","H"
"40511","10027960","H"
"40512","10027960","B"
"40513","10027960","G"
